,dateymd,confirmed,recovered,deaths,Dose1,Dose2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,visit,staying,State_population
199,20210418,11675,3898,37,0.07808328599298632,0.011456314713211964,-23.48309428512344,14.033811429753122,-21.0,-15.655396190082293,-6.069245237602866,10.413849047520573,-0.1698560988869847,0.1557175330141504,84580777
200,20210419,9972,4447,41,0.08137838459440967,0.011902042470004738,-23.069245237602864,21.7922642871914,-21.0,-15.724641427685158,-17.932377140493756,12.483094285123439,-0.1402746954130014,0.1352221000861697,84580777
201,20210420,14913,5325,53,0.08390704426846303,0.013050270275951709,-25.966188570246878,20.826075716944523,-21.0,-16.966188570246878,-22.518528092973185,12.896943332644012,-0.1368560372676642,0.1435534132577192,84580777
202,20210421,16258,6246,58,0.08539912089008121,0.013484210484375191,-31.724641427685157,12.550717144629683,-28.0,-26.896943332644014,-39.13849047520573,18.655396190082293,-0.257152953461163,0.1656980353674216,84580777
203,20210422,16326,6243,54,0.08853371020698947,0.017128608312501077,-30.896943332644014,16.89532095454739,-28.0,-21.552339522726307,-24.276980950411463,14.483094285123439,-0.2022193224285466,0.1490532879235668,84580777
204,20210423,17972,7493,67,0.09219126705350555,0.018557372675826803,-31.655396190082293,16.61996238223255,-30.0,-22.48309428512344,-24.276980950411463,16.655396190082293,-0.2144461903493745,0.1575564392775678,84580777
205,20210424,19130,6578,70,0.09511000354134841,0.019277607251113334,-34.13849047520573,11.13686809710911,-30.0,-25.310792380164585,-19.724641427685157,15.827698095041146,-0.2031799605679904,0.1584781092054758,84580777
206,20210425,20760,7611,107,0.09585205158377771,0.019425335853795717,-33.24154714256172,4.861509524794268,-32.0,-27.827698095041146,-13.827698095041146,14.0,-0.2481971225655683,0.1821945521727708,84580777
207,20210426,16432,8271,94,0.10058559759979505,0.020892052103044643,-31.655396190082293,14.37841523967083,-30.0,-26.48309428512344,-27.035433807849742,17.069245237602864,-0.2028792484752179,0.1577132032520817,84580777
208,20210427,21556,13501,116,0.10335422905845379,0.021714496663940555,-33.65539619008229,10.033811429753122,-32.0,-27.655396190082293,-31.2077357128086,17.24154714256172,-0.2186721104593305,0.1690729358261865,84580777
209,20210428,22730,11526,127,0.10536486322418154,0.022628463202696753,-33.82769809504115,13.275358572314842,-33.0,-28.0,-31.380037617767453,17.24154714256172,-0.2460579196472739,0.1709025805233499,84580777
210,20210429,22786,12197,115,0.10640083147971081,0.023265085398778022,-36.41384904752057,11.447660477273695,-36.0,-29.24154714256172,-32.79388666528802,18.827698095041146,-0.2525833424017847,0.1735077361720146,84580777
211,20210430,25000,14394,117,0.1095430584658734,0.024778774496242804,-35.41384904752057,13.447660477273695,-35.0,-27.827698095041146,-31.2077357128086,18.827698095041146,-0.2514059813637087,0.1726417051534061,84580777
212,20210501,27166,18121,112,0.1103940674368598,0.02544292067688146,-37.72464142768516,7.378415239670829,-34.0,-31.483094285123443,-37.310792380164585,19.827698095041146,-0.2611941041329048,0.1793076669685831,84580777
213,20210502,31350,16978,139,0.11035922500451846,0.02541440355886066,-36.41384904752057,2.6892076198354147,-36.0,-31.0,-18.58615095247943,15.172301904958854,-0.294304679809456,0.1965647605255505,84580777
214,20210503,24667,16433,120,0.1107760809527678,0.02570219944893625,-34.82769809504114,8.206113334711976,-34.0,-32.069245237602864,-35.5523395227263,19.24154714256172,-0.2520312034592682,0.1728087272668351,84580777
215,20210504,26910,19639,141,0.11142015164982463,0.02597980389799446,-34.41384904752057,12.964566192150256,-34.0,-31.24154714256172,-37.72464142768516,18.24154714256172,-0.2528247527080533,0.1810401955550727,84580777
216,20210505,28565,19254,136,0.11248613854658725,0.027893442028795738,-42.689207619835415,-5.861509524794268,-46.0,-38.861509524794265,-41.41384904752057,21.172301904958854,-0.3285859066717961,0.1909843637843384,84580777
217,20210506,27980,16692,124,0.11347441274983794,0.02967921422618286,-40.689207619835415,-0.6892076198354147,-44.0,-38.103056667355986,-42.24154714256172,21.75845285743828,-0.3254804553602055,0.193905593301537,84580777
218,20210507,28639,29932,160,0.11441226178378569,0.03082933371491728,-41.689207619835415,0.3107923801645853,-45.0,-38.27535857231484,-40.82769809504114,23.172301904958854,-0.3311934717360186,0.198970608213968,84580777
219,20210508,25251,27266,134,0.11462334993683021,0.03295550240688851,-44.758452857438286,-5.930754762397134,-46.0,-41.103056667355986,-39.689207619835415,22.930754762397136,-0.3260730872259543,0.1997867491821457,84580777
220,20210509,27140,26478,127,0.1146957895645721,0.033063623901208664,-41.103056667355986,-6.103056667355988,-44.0,-37.86150952479427,-23.689207619835415,17.51690571487656,-0.3411540313770113,0.2145882081142385,84580777
221,20210510,19812,23921,116,0.11473138867002841,0.03415811609297465,-40.27535857231484,-4.861509524794268,-44.0,-40.103056667355986,-41.24154714256172,22.75845285743828,-0.3193438741552351,0.1934200742048042,84580777
222,20210511,25146,21932,140,0.1147702627513105,0.035409665248168624,-38.61996238223255,7.484716663220061,-44.0,-35.55071714462968,-42.82769809504114,21.344603809917707,-0.3167402717306558,0.1971478231397661,84580777
223,20210512,26175,24790,120,0.11481563949217445,0.03606826643363657,-49.03543380784974,-18.9678109483435,-42.0,-48.03543380784974,-51.27698095041146,25.724641427685157,-0.4142638382920034,0.2228310044822596,84580777
224,20210513,27092,25514,122,0.11487455358798608,0.03684876292872079,-47.13849047520573,-10.760075235534902,-43.0,-45.138490475205735,-51.44928285537031,25.48309428512344,-0.3947646180351358,0.2161445366991604,84580777
225,20210514,26323,25538,125,0.11491135864121939,0.03732792617878174,-47.310792380164585,-12.932377140493756,-44.0,-47.310792380164585,-59.79388666528803,28.069245237602864,-0.4223295716115259,0.2248411209312962,84580777
226,20210515,26815,24765,130,0.11494630748071752,0.03816566972422114,-49.79388666528803,-20.173924283055477,-44.0,-48.13849047520573,-45.38003761776745,25.24154714256172,-0.3927656500785043,0.2169802283917301,84580777
227,20210516,27987,26993,128,0.11495743294011121,0.038278756885858356,-45.896943332644014,-17.38003761776745,-43.0,-44.82769809504114,-29.24154714256172,19.58615095247943,-0.4009369805668727,0.2315662700480985,84580777
228,20210517,22522,22893,139,0.11504274783382518,0.03886821706544502,-44.72464142768516,-17.518528092973185,-41.0,-46.5523395227263,-46.03543380784974,25.069245237602864,-0.3754974868672582,0.2102720368921415,84580777
229,20210518,25302,26460,126,0.11511278738903048,0.039532315954014,-44.55233952272631,-15.760075235534902,-40.0,-45.72464142768516,-47.03543380784974,24.069245237602864,-0.3787000310829492,0.2169643247601048,84580777
230,20210519,26997,29795,131,0.115195985962626,0.03985083986636822,-43.72464142768516,-12.518528092973183,-40.0,-44.48309428512344,-46.2077357128086,23.655396190082293,-0.3839494250259725,0.2115846225229167,84580777
231,20210520,26270,27924,137,0.11813168848046879,0.04005296617220719,-45.310792380164585,-13.932377140493756,-42.0,-47.896943332644014,-46.03543380784974,25.655396190082293,-0.3929580824263413,0.2154377412102752,84580777
232,20210521,24401,25612,129,0.11824270661405724,0.04032015454291701,-45.069245237602864,-12.86313190289089,-43.0,-45.069245237602864,-45.2077357128086,25.655396190082293,-0.3864724963958418,0.2158889663369964,84580777
233,20210522,23289,23059,139,0.11836570146429372,0.0404387157616204,-47.38003761776746,-17.760075235534902,-42.0,-44.896943332644014,-41.72464142768516,23.827698095041146,-0.3638836488391446,0.2102819676266393,84580777
234,20210523,21009,24802,123,0.11845323908528294,0.04047368824715337,-44.310792380164585,-16.2077357128086,-41.0,-41.82769809504115,-26.069245237602864,18.0,-0.377933340885601,0.2235826002440246,84580777
235,20210524,16037,22678,117,0.11955208214746005,0.040689623837340726,-43.13849047520573,-17.346226188014327,-39.0,-45.138490475205735,-44.44928285537032,24.48309428512344,-0.3583063264934302,0.2033495192388691,84580777
236,20210525,19105,25215,129,0.12111250763279226,0.04139213570951234,-42.13849047520573,-13.932377140493756,-38.0,-43.310792380164585,-45.03543380784974,23.069245237602864,-0.3605857692487266,0.2073063637643101,84580777
237,20210526,22047,27921,119,0.12477164876364283,0.042075151425955803,-41.55233952272631,-12.932377140493756,-37.0,-43.48309428512344,-44.62158476032917,23.069245237602864,-0.3776992068075941,0.2065684929671431,84580777
238,20210527,19781,25346,122,0.1317153423643767,0.042597125822100214,-41.55233952272631,-10.932377140493756,-37.0,-43.310792380164585,-44.03543380784974,23.069245237602864,-0.3842574017956823,0.2068883146322952,84580777
239,20210528,17956,24728,122,0.13773431048050078,0.043062657133074105,-39.13849047520573,-8.518528092973183,-35.0,-41.896943332644014,-41.44928285537031,23.655396190082293,-0.3693657609810087,0.2048324733656679,84580777
240,20210529,16738,24229,125,0.14114267358882268,0.04406411400074984,-41.62158476032917,-12.760075235534902,-35.0,-41.72464142768516,-35.13849047520573,21.827698095041146,-0.3501594670967612,0.2007084443876651,84580777
241,20210530,15201,24793,110,0.142034010872234,0.04412957804821301,-37.138490475205735,-10.793886665288024,-33.0,-38.41384904752057,-20.24154714256172,16.58615095247943,-0.3537474425155729,0.2134676222503843,84580777
242,20210531,10467,23309,116,0.14362459687500861,0.04462361465419028,-34.5523395227263,-5.793886665288024,-30.0,-38.896943332644014,-38.2077357128086,21.24154714256172,-0.309006534176554,0.1850087046846353,84580777
243,20210601,13796,21565,119,0.14676379716871127,0.04495159698048175,-32.55233952272631,-1.6215847603291706,-28.0,-36.06924523760287,-37.96618857024688,19.655396190082293,-0.3031798397022293,0.1888069048949503,84580777
244,20210602,15152,17854,115,0.14913143916850044,0.04524306982897544,-32.55233952272631,1.7922642871914025,-28.0,-35.24154714256172,-37.38003761776745,19.24154714256172,-0.3121274370171605,0.1829917553156315,84580777
245,20210603,13682,19266,99,0.15145833905025488,0.045413404040967845,-34.5523395227263,-0.8631319028908901,-30.0,-37.310792380164585,-37.79388666528803,21.24154714256172,-0.3404953852297904,0.1933183894364082,84580777
246,20210604,12588,19290,98,0.15666990148364326,0.04566132089328052,-32.55233952272631,2.3784152396708294,-28.0,-34.65539619008229,-35.79388666528803,21.24154714256172,-0.3049139033386984,0.1842148690089475,84580777
247,20210605,12443,19720,98,0.1593324095379261,0.04580469862555176,-35.79388666528803,-2.6215847603291706,-30.0,-34.069245237602864,-29.069245237602864,19.0,-0.2767673904721873,0.1760013391411621,84580777
248,20210606,10412,17182,104,0.1614189711215351,0.045866473891579405,-32.310792380164585,-0.483094285123439,-29.0,-32.58615095247943,-16.24154714256172,14.172301904958854,-0.3028259083164961,0.1944061558738104,84580777
249,20210607,6805,17229,102,0.16490332076282535,0.04604209299235924,-31.724641427685157,-3.7938866652880243,-28.0,-35.48309428512344,-34.2077357128086,19.24154714256172,-0.2746057011060563,0.1732562080796444,84580777
250,20210608,9693,17623,92,0.16734549506444,0.04616150546831699,-29.724641427685157,-0.38003761776745115,-26.0,-34.069245237602864,-35.2077357128086,18.655396190082293,-0.2814333725339269,0.1800789589155701,84580777
251,20210609,10579,14093,84,0.171606569658257,0.04634399374221875,-31.552339522726307,-0.2769809504114633,-27.0,-35.06924523760287,-33.79388666528803,18.655396190082293,-0.2999332965198463,0.1770230181239645,84580777
252,20210610,9908,15505,81,0.1765544196880575,0.046510710110880156,-31.483094285123443,3.7584528574382805,-29.0,-33.17230190495886,-32.55233952272631,19.0,-0.3015633240069431,0.1762324352920049,84580777
253,20210611,9946,13628,77,0.18119399636160827,0.04664680486441972,-29.069245237602864,12.516905714876561,-27.0,-29.344603809917707,-29.966188570246878,19.0,-0.2708895980953213,0.1738108323079132,84580777
254,20210612,8723,13961,71,0.18556284958224017,0.046833052857861546,-30.552339522726307,8.447660477273695,-26.0,-28.0,-31.0,16.172301904958854,-0.2328117884230361,0.1651604106358588,84580777
255,20210613,8050,14753,73,0.1882071974817635,0.0468835371422516,-26.069245237602864,6.172301904958854,-24.0,-25.51690571487656,-12.24154714256172,11.75845285743828,-0.251414654625483,0.1797850938010418,84580777
256,20210614,6060,12289,71,0.19472087611585787,0.047095772127986005,-28.13849047520573,4.033811429753122,-24.0,-29.24154714256172,-30.793886665288028,16.24154714256172,-0.2218175488238893,0.1606091074838435,84580777
257,20210615,7297,12637,67,0.197532708880175,0.047206021765442044,-26.724641427685157,6.861509524794268,-23.0,-28.0,-30.38003761776745,15.827698095041146,-0.2198598106284836,0.1667906214673341,84580777
258,20210616,8106,11664,68,0.1998807010250095,0.04730735684776223,-25.896943332644014,9.275358572314842,-23.0,-27.172301904958854,-30.552339522726307,14.413849047520573,-0.224906598855435,0.1588932488878649,84580777
259,20210617,7643,9661,71,0.20216054529742616,0.04740802984110681,-25.896943332644014,9.275358572314842,-23.0,-28.0,-30.966188570246878,15.413849047520573,-0.2337239196434669,0.1587412640640556,84580777
260,20210618,7758,10383,69,0.20438693770807995,0.04753532826968473,-26.48309428512344,10.103056667355988,-24.0,-27.172301904958854,-28.966188570246878,16.41384904752057,-0.2423471103039169,0.1648010132252627,84580777
261,20210619,7036,9827,55,0.20697907516266964,0.04768686388397685,-28.552339522726307,6.2753585723148415,-24.0,-26.172301904958854,-22.24154714256172,13.586150952479427,-0.1988878424001708,0.154578160367692,84580777
262,20210620,6652,9570,61,0.22418640112516347,0.04875358380781959,-20.0,12.552339522726305,-20.0,-19.61996238223255,-10.24154714256172,7.344603809917707,-0.2007077774175567,0.1635048591176929,84580777
263,20210621,3817,9211,53,0.22651075905817228,0.04893836574710114,-21.41384904752057,13.483094285123439,-21.0,-22.51690571487656,-29.966188570246878,12.0,-0.1609431432292233,0.1461704540376828,84580777
264,20210622,5344,10147,63,0.22864437625111908,0.04913800921928159,-19.827698095041146,16.24154714256172,-19.0,-21.51690571487656,-29.38003761776745,12.0,-0.1664151260003203,0.1532888238144229,84580777
265,20210623,5798,8604,48,0.230847914769097,0.04935705426305081,-19.41384904752057,18.655396190082293,-19.0,-18.86150952479427,-28.552339522726307,11.586150952479427,-0.1768472081431694,0.1477730899264498,84580777
266,20210624,6069,7975,47,0.23569700713437522,0.05020255370791876,-20.827698095041146,21.172301904958854,-20.0,-19.930754762397136,-28.38003761776745,12.413849047520573,-0.1825804830622447,0.1470485116395892,84580777
267,20210625,5519,7869,49,0.24018141852728547,0.050764229796564767,-19.58615095247943,23.827698095041146,-20.0,-17.275358572314843,-26.38003761776745,13.0,-0.1785455574107577,0.1472927219447275,84580777
268,20210626,5175,7262,47,0.24558060042413657,0.05182515644187095,-21.310792380164585,18.344603809917707,-18.0,-15.930754762397134,-21.827698095041146,10.75845285743828,-0.1342398630869754,0.1409412721576203,84580777
269,20210627,4998,7062,41,0.24715131193462553,0.051970437679947065,-20.13849047520573,9.447660477273695,-16.0,-16.75845285743828,-10.069245237602866,8.172301904958854,-0.166644450878005,0.1626641038439502,84580777
270,20210628,3217,6131,40,0.2513563454258643,0.05308045349358756,-17.0,19.069245237602864,-17.0,-16.51690571487656,-26.793886665288024,11.0,-0.1444850674838326,0.1397621819733342,84580777
271,20210629,4607,7119,48,0.25628666192082866,0.054242076778273154,-19.069245237602864,16.172301904958854,-17.0,-18.930754762397136,-27.38003761776745,10.413849047520573,-0.1570796105521707,0.148018974174711,84580777
272,20210630,4714,6504,45,0.2610775141022883,0.055496191528247606,-19.24154714256172,20.24154714256172,-18.0,-16.689207619835415,-26.966188570246878,9.586150952479427,-0.1712137791081063,0.1451462993776943,84580777
273,20210701,4710,5160,46,0.265330336229945,0.056569331350550256,-14.24154714256172,31.033811429753122,-13.0,-11.586150952479427,-26.793886665288024,9.827698095041146,-0.1472152766719086,0.138450643162571,84580777
274,20210702,4322,5459,44,0.2705460012503787,0.05761354024922235,-18.0,29.58615095247943,-18.0,-14.103056667355988,-24.793886665288024,13.0,-0.1850963043949099,0.1505109770353611,84580777
275,20210703,3778,5460,42,0.27325848519930246,0.05865045434614534,-16.48309428512344,30.10305666735599,-14.0,-8.930754762397134,-16.24154714256172,9.172301904958854,-0.1085890619517482,0.1329150106285971,84580777
276,20210704,3780,4780,36,0.2735116041792806,0.058812382392751016,-9.75845285743828,24.58615095247943,-11.0,-6.689207619835415,-8.069245237602866,5.7584528574382805,-0.101405291622587,0.145062392476839,84580777
277,20210705,2908,4496,33,0.2759750362662192,0.059948869942398376,-11.413849047520573,29.58615095247943,-11.0,-9.75845285743828,-24.2077357128086,9.413849047520573,-0.1040832049783604,0.1293699650480865,84580777
278,20210706,3826,4776,33,0.27751431037338425,0.06062748749636102,-11.655396190082293,28.516905714876557,-10.0,-10.930754762397134,-24.2077357128086,9.827698095041146,-0.1165119066232981,0.1399287868265859,84580777
279,20210707,3938,4767,28,0.27790267284964765,0.06106055280149531,-14.483094285123439,27.86150952479427,-12.0,-10.516905714876561,-24.793886665288024,9.413849047520573,-0.1370921879486872,0.1379514979845834,84580777
280,20210708,3713,4454,31,0.2789873401139363,0.06177687395801531,-13.827698095041146,35.689207619835415,-13.0,-9.930754762397134,-23.62158476032917,10.413849047520573,-0.1602014717102918,0.1392944653960793,84580777
281,20210709,3769,5563,20,0.2805155715228296,0.06265494581587966,-14.586150952479427,32.75845285743828,-15.0,-11.689207619835415,-21.793886665288024,12.413849047520573,-0.1816707573044641,0.1483454748152763,84580777
282,20210710,3629,4854,31,0.28245655629292693,0.06444482060031205,-15.310792380164585,31.447660477273693,-12.0,-9.344603809917707,-22.827698095041146,10.172301904958854,-0.1251200361095051,0.1398938849094517,84580777
283,20210711,3130,4100,20,0.28319224355198347,0.06516925234678324,-14.069245237602866,19.689207619835415,-12.0,-10.344603809917707,-7.483094285123439,7.586150952479427,-0.1568762348208269,0.1602611269807795,84580777
284,20210712,2274,3899,28,0.28628237832338665,0.0677945888342927,-13.896943332644012,26.61996238223255,-11.0,-10.0,-23.793886665288024,10.24154714256172,-0.1235539489894967,0.1361912478344813,84580777
285,20210713,3334,3882,21,0.29277463364991313,0.06968067933450174,-16.724641427685157,23.447660477273693,-13.0,-12.344603809917707,-24.793886665288024,10.827698095041146,-0.1414837992084182,0.1491559391359102,84580777
286,20210714,3340,3934,20,0.2943744770753288,0.07073455946142466,-15.483094285123439,29.86150952479427,-13.0,-10.930754762397134,-22.793886665288024,9.827698095041146,-0.1667601360147117,0.1452778878795355,84580777
287,20210715,3236,3741,28,0.29562882828565173,0.07198219519785211,-14.24154714256172,35.51690571487656,-13.0,-10.75845285743828,-23.2077357128086,10.827698095041146,-0.1792811304481159,0.1452811051365725,84580777
